0,0,,,,,
10.618166,23.43784,,,,,
3.975436,0.00021,,,,,
-0.000012,-0.0001,,,,,
0.000005,-0.00001,,,,,
0.000003,0.00001,,,,,       -
0,0.00001,,,,,
-0.000002,0,,,,,       -
0,0.00002,,,,,
