0,0,0
3.215452,-5.74994,0.957999
13.61364,4.00285,-0.008111
-0.410675,-16.35541,0.014227
0.090648,-16.08417,0.033071
0.102309,8.1297,-0.011139
-0.065336,2.62783,-0.010783
0.12208,-1.46998,0.004059
0.016186,0.32477,0.001844
-0.057122,0.07707,-0.001216
0.009311,-0.12684,0.000067
0.008395,0.09637,0.000276
-0.004202,-0.01447,-0.000154
0.001745,-0.03551,-0.000033
-0.00119,0.01897,0.000052
-0.000902,0.00154,-0.000007
0.001325,-0.00409,-0.00001
-0.00015,0.00187,0.000006
-0.000372,-0.00109,0.000001
0.00018,-0.00002,-0.000002
-0.000022,0.00078,0
-0.000012,-0.00042,0
0.000041,-0.00008,0
-0.000034,0.00015,0
-0.000003,-0.00006,0
0.000016,0.00001,0
-0.000007,0.00002,0
-0.000001,-0.00003,0
0.000002,0.00001,0
-0.000002,0.00001,0
0.000001,-0.00001,0
