0,0,0
20.808494,-13.07553,0.578275
2.365097,6.97955,0.387373
1.017553,3.17081,0.052952
-0.29866,1.53133,-0.025265
-0.003744,-0.53561,0.006775
0.047915,-0.08898,-0.001021
-0.025539,0.08396,-0.000365
0.008001,-0.0236,0.000369
-0.000189,-0.00003,-0.000171
-0.001661,0.00448,0.000031
0.001201,-0.003,-0.000002
-0.000561,0.00062,-0.000007
0.000069,-0.00007,0.000022
0.000176,0.00002,-0.000007
-0.000121,0.00031,-0.000007
0.000005,-0.00022,0.000003
0.000029,-0.00003,0.000001
-0.000009,0.0001,-0.000001
