0,0,0
23.043138,-7.11539,5.787812
0.872041,5.33819,0.055259
0.001918,0.08486,-0.179891
-0.012119,-0.08875,-0.000221
0.000415,-0.00102,0.002294
-0.000092,0.00014,-0.000066
-0.000005,-0.00001,0
0.000009,0.00005,0.000006
-0.000001,0.00001,-0.000013
-0.000002,-0.00002,-0.000002
0.000003,0.00002,-0.000008
-0.000009,-0.00005,-0.000006
-0.000005,-0.00005,0.000016
0.000008,0.00004,0.000006
0.000003,0.00003,-0.000009
-0.000003,-0.00001,-0.000002
0.000003,0.00001,0.000003
0.000001,0,0.000001
